Playoff,G,MP,FG,FGA,FGA_G,Fgper,Three_P,Three_P_G,Three_PA,Three_PA_G,Three_Pper,Two_P,Two_P_G,Two_PA,Two_PA_G,Two_Pper,FT,FT_G,FTA,FTA_G,Ftper,ORB,ORB_G,DRB,DRB_G,TRB,TRB_G,AST,STL,STL_G,BLK,BLK_G,TOV,TOV_G,PF,PTS,PTS_G,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,Tsper,eFGper,TOVper,ORBper,FT_FGA,eFGperOp,TOVperOp,DRBperDef,FT_FGA_Op
0,82,19730,2791,6267,76.42682927,0.445,364,4.43902439,1042,12.70731707,0.349,2427,29.59756098,5225,63.7195122,0.464,1339,16.32926829,1944,23.70731707,0.689,886,10.80487805,2203,26.86585366,3089,37.67073171,1490,529,6.451219512,435,5.304878049,1205,14.69512195,1828,7285,88.8,24.6,16,66,-9.45,0.54,-8.91,101.1,111.9,87.6,0.31,0.166,0.511,0.474,14.5,26.6,0.214,0.507,12.6,68.2,0.231
1,82,19830,2954,6500,79.26829268,0.454,494,6.024390244,1408,17.17073171,0.351,2460,30,5092,62.09756098,0.483,1704,20.7804878,2173,26.5,0.784,852,10.3902439,2473,30.15853659,3325,40.54878049,1825,608,7.414634146,299,3.646341463,1199,14.62195122,1672,8106,98.9,27.2,45,37,1.54,0.07,1.61,106.7,105,91.9,0.334,0.217,0.544,0.492,13.9,25.4,0.262,0.488,13.7,72.2,0.21
1,82,19805,2993,6342,77.34146341,0.472,524,6.390243902,1362,16.6097561,0.385,2469,30.1097561,4980,60.73170732,0.496,1327,16.18292683,1891,23.06097561,0.702,851,10.37804878,2548,31.07317073,3399,41.45121951,1717,543,6.62195122,467,5.695121951,1126,13.73170732,1714,7837,95.6,29.8,61,21,6.82,-0.13,6.69,107.3,99.6,88.5,0.298,0.215,0.546,0.513,13.6,26,0.209,0.457,13.5,74.2,0.22
0,82,19830,3077,6711,81.84146341,0.459,605,7.37804878,1631,19.8902439,0.371,2472,30.14634146,5080,61.95121951,0.487,1652,20.14634146,2104,25.65853659,0.785,1013,12.35365854,2233,27.23170732,3246,39.58536585,1696,622,7.585365854,306,3.731707317,1208,14.73170732,1933,8411,102.6,25.6,33,49,-3.02,0.15,-2.88,111.1,114.4,91.6,0.314,0.243,0.551,0.504,13.7,30.4,0.246,0.527,13.6,69,0.26
0,82,19955,3013,6639,80.96341463,0.454,608,7.414634146,1620,19.75609756,0.375,2405,29.32926829,5019,61.20731707,0.479,1653,20.15853659,2089,25.47560976,0.791,864,10.53658537,2291,27.93902439,3155,38.47560976,1593,529,6.451219512,272,3.317073171,1071,13.06097561,1965,8287,101.1,25.9,33,49,-2.99,-0.04,-3.03,109.5,112.7,91.1,0.315,0.244,0.548,0.5,12.4,25.4,0.249,0.53,13.5,73.3,0.263
0,82,19880,2744,6207,75.69512195,0.442,311,3.792682927,925,11.2804878,0.336,2433,29.67073171,5282,64.41463415,0.461,1774,21.63414634,2466,30.07317073,0.719,1071,13.06097561,2380,29.02439024,3451,42.08536585,1772,524,6.390243902,492,6,1290,15.73170732,2032,7573,92.4,25.6,33,49,-2.63,0.14,-2.49,104.1,107,87.8,0.397,0.149,0.519,0.467,15,32.4,0.286,0.49,14,73.2,0.303
1,82,19830,2975,6656,81.17073171,0.447,497,6.06097561,1394,17,0.357,2478,30.2195122,5262,64.17073171,0.471,1889,23.03658537,2496,30.43902439,0.757,1035,12.62195122,2344,28.58536585,3379,41.20731707,1523,658,8.024390244,339,4.134146341,1143,13.93902439,1855,8336,101.7,26.5,46,36,1.85,-0.29,1.57,109.3,107.3,92.3,0.375,0.209,0.538,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256
0,82,19855,2942,6672,81.36585366,0.441,304,3.707317073,973,11.86585366,0.312,2638,32.17073171,5699,69.5,0.463,1417,17.2804878,1994,24.31707317,0.711,1100,13.41463415,2335,28.47560976,3435,41.8902439,1614,629,7.670731707,344,4.195121951,1319,16.08536585,2009,7605,92.7,26,16,66,-9.71,0.09,-9.62,100.6,111.1,91.4,0.299,0.146,0.504,0.464,14.9,30.7,0.212,0.513,14,72.1,0.289
1,82,19880,3046,6511,79.40243902,0.468,437,5.329268293,1252,15.26829268,0.349,2609,31.81707317,5259,64.13414634,0.496,1775,21.64634146,2323,28.32926829,0.764,909,11.08536585,2438,29.73170732,3347,40.81707317,1810,667,8.134146341,423,5.158536585,1297,15.81707317,2000,8304,101.3,27.1,43,39,0.87,-0.52,0.35,107.5,106.6,93.3,0.357,0.192,0.551,0.501,14.7,27.2,0.273,0.481,14.2,70.1,0.274
0,82,19880,2961,6859,83.64634146,0.432,320,3.902439024,881,10.74390244,0.363,2641,32.20731707,5978,72.90243902,0.442,1487,18.13414634,2096,25.56097561,0.709,1083,13.20731707,2335,28.47560976,3418,41.68292683,1794,695,8.475609756,440,5.365853659,1192,14.53658537,1894,7729,94.3,24.9,24,58,-5.99,-0.16,-6.15,101.1,107.5,92.3,0.306,0.128,0.497,0.455,13.3,29.5,0.217,0.497,14.7,70.9,0.269
1,82,19830,2849,6592,80.3902439,0.432,511,6.231707317,1433,17.47560976,0.357,2338,28.51219512,5159,62.91463415,0.453,1536,18.73170732,2048,24.97560976,0.75,1001,12.20731707,2591,31.59756098,3592,43.80487805,1743,576,7.024390244,369,4.5,1371,16.7195122,2028,7745,94.5,25,44,38,1.06,-0.41,0.65,101.4,100.3,92.4,0.311,0.217,0.517,0.471,15.5,28.4,0.233,0.454,14.4,72.6,0.262
0,82,19855,2990,6687,81.54878049,0.447,300,3.658536585,904,11.02439024,0.332,2690,32.80487805,5783,70.52439024,0.465,1634,19.92682927,2174,26.51219512,0.752,1117,13.62195122,2352,28.68292683,3469,42.30487805,1851,654,7.975609756,461,5.62195122,1141,13.91463415,1850,7914,96.5,26.5,43,39,0.79,-0.52,0.27,106.6,105.7,89.7,0.325,0.135,0.518,0.47,13,32.5,0.244,0.485,14.1,71.5,0.248
1,82,19730,3058,6691,81.59756098,0.457,463,5.646341463,1273,15.52439024,0.364,2595,31.64634146,5418,66.07317073,0.479,1826,22.26829268,2314,28.2195122,0.789,990,12.07317073,2530,30.85365854,3520,42.92682927,1610,708,8.634146341,461,5.62195122,1102,13.43902439,1827,8405,102.5,27.7,57,25,5.74,0.11,5.86,110.3,104.1,92.7,0.346,0.19,0.545,0.492,12.5,28.6,0.273,0.472,14.3,70.2,0.239
1,82,19755,3038,6615,80.67073171,0.459,320,3.902439024,940,11.46341463,0.34,2718,33.14634146,5675,69.20731707,0.479,1765,21.52439024,2313,28.20731707,0.763,967,11.79268293,2473,30.15853659,3440,41.95121951,1958,750,9.146341463,489,5.963414634,1224,14.92682927,1878,8161,99.5,26.7,47,35,2.02,0.2,2.23,106,103.9,93.5,0.35,0.142,0.535,0.483,13.8,28.4,0.267,0.482,15.1,71.7,0.247
1,82,19955,2851,6421,78.30487805,0.444,363,4.426829268,1053,12.84146341,0.345,2488,30.34146341,5368,65.46341463,0.463,1588,19.36585366,2150,26.2195122,0.739,1054,12.85365854,2507,30.57317073,3561,43.42682927,1787,576,7.024390244,497,6.06097561,1133,13.81707317,1638,7653,93.3,27.9,53,29,3.87,-0.55,3.31,105.6,101.2,87.2,0.335,0.164,0.519,0.472,13.3,31.2,0.247,0.461,13.5,73,0.207
0,82,19905,3029,7039,85.84146341,0.43,624,7.609756098,1774,21.63414634,0.352,2405,29.32926829,5265,64.20731707,0.457,1412,17.2195122,1955,23.84146341,0.722,1069,13.03658537,2436,29.70731707,3505,42.74390244,1811,642,7.829268293,420,5.12195122,1112,13.56097561,1833,8094,98.7,26.7,35,47,-2.16,0.42,-1.74,104.7,106.9,93.3,0.278,0.252,0.512,0.475,12.3,27.8,0.201,0.491,13.9,69.7,0.227
1,82,19855,2846,6419,78.2804878,0.443,553,6.743902439,1521,18.54878049,0.364,2293,27.96341463,4898,59.73170732,0.468,1551,18.91463415,1986,24.2195122,0.781,874,10.65853659,2601,31.7195122,3475,42.37804878,1733,563,6.865853659,378,4.609756098,1135,13.84146341,1807,7796,95.1,29.7,53,29,4.04,0.23,4.27,106.2,101.7,88.8,0.309,0.237,0.534,0.486,13.5,26.3,0.242,0.459,12.9,74.5,0.245
1,82,19905,2668,6169,75.23170732,0.432,542,6.609756098,1575,19.20731707,0.344,2126,25.92682927,4594,56.02439024,0.463,1748,21.31707317,2206,26.90243902,0.792,868,10.58536585,2418,29.48780488,3286,40.07317073,1489,615,7.5,357,4.353658537,1173,14.30487805,1890,7626,93,28.3,43,39,0.76,-0.27,0.49,105.5,104.6,87.2,0.358,0.255,0.534,0.476,14.1,26.4,0.283,0.472,13.6,71.3,0.261
0,82,20030,2924,6368,77.65853659,0.459,231,2.817073171,669,8.158536585,0.345,2693,32.84146341,5699,69.5,0.473,1770,21.58536585,2274,27.73170732,0.778,980,11.95121951,2455,29.93902439,3435,41.8902439,1901,599,7.304878049,422,5.146341463,1290,15.73170732,1819,7849,95.7,25.5,39,43,-0.77,0.3,-0.47,105.5,106.4,89.1,0.357,0.105,0.533,0.477,14.9,30.3,0.278,0.48,13,71.3,0.235
0,82,19780,2895,6629,80.84146341,0.437,644,7.853658537,1813,22.1097561,0.355,2251,27.45121951,4816,58.73170732,0.467,1661,20.25609756,2137,26.06097561,0.777,1028,12.53658537,2511,30.62195122,3539,43.15853659,1672,508,6.195121951,344,4.195121951,1176,14.34146341,1794,8095,98.7,26,33,49,-2.96,0.64,-2.32,108.1,111.4,90.8,0.322,0.273,0.535,0.485,13.4,29.5,0.251,0.493,11,71.1,0.218
1,82,19705,2802,6271,76.47560976,0.447,531,6.475609756,1486,18.12195122,0.357,2271,27.69512195,4785,58.35365854,0.475,1526,18.6097561,2024,24.68292683,0.754,887,10.81707317,2307,28.13414634,3194,38.95121951,1716,699,8.524390244,476,5.804878049,1197,14.59756098,1910,7661,93.4,26.3,48,34,2.29,0.34,2.64,105.5,102.9,88.5,0.323,0.237,0.535,0.489,14.3,27.1,0.243,0.466,15.4,69.9,0.27
1,82,19980,3097,6368,77.65853659,0.486,475,5.792682927,1260,15.36585366,0.377,2622,31.97560976,5108,62.29268293,0.513,1658,20.2195122,2466,30.07317073,0.672,887,10.81707317,2639,32.18292683,3526,43,1790,528,6.43902439,474,5.780487805,1127,13.74390244,1814,8327,101.5,28,59,23,6.52,-0.76,5.77,110.2,103.1,90.8,0.387,0.198,0.559,0.524,13.1,27,0.26,0.46,12.4,74.1,0.242
0,82,19780,2964,6580,80.24390244,0.45,325,3.963414634,925,11.2804878,0.351,2639,32.18292683,5655,68.96341463,0.467,1720,20.97560976,2229,27.18292683,0.772,985,12.01219512,2405,29.32926829,3390,41.34146341,1720,529,6.451219512,289,3.524390244,1132,13.80487805,1797,7973,97.2,26.9,32,50,-2.99,-0.1,-3.09,106.6,109.8,90.8,0.339,0.141,0.527,0.475,13,29,0.261,0.499,12.4,72,0.233
0,82,19755,3045,6629,80.84146341,0.459,395,4.817073171,1145,13.96341463,0.345,2650,32.31707317,5484,66.87804878,0.483,1449,17.67073171,1820,22.19512195,0.796,947,11.54878049,2580,31.46341463,3527,43.01219512,1918,460,5.609756098,447,5.451219512,1079,13.15853659,1774,7934,96.8,29,45,37,1.45,0.28,1.73,108.2,106.6,89.1,0.275,0.173,0.534,0.489,12.7,28.6,0.219,0.472,11.2,71.4,0.208
1,82,19905,2753,6419,78.2804878,0.429,435,5.304878049,1203,14.67073171,0.362,2318,28.26829268,5216,63.6097561,0.444,1555,18.96341463,2039,24.86585366,0.763,855,10.42682927,2387,29.1097561,3242,39.53658537,1772,650,7.926829268,308,3.756097561,1164,14.19512195,1985,7496,91.4,27.8,36,46,-1.5,-0.32,-1.82,101.4,103.1,89.1,0.318,0.187,0.512,0.463,13.7,25.5,0.242,0.479,15.2,73.2,0.278
0,82,19930,2718,6556,79.95121951,0.415,415,5.06097561,1316,16.04878049,0.315,2303,28.08536585,5240,63.90243902,0.44,1401,17.08536585,1830,22.31707317,0.766,1019,12.42682927,2281,27.81707317,3300,40.24390244,1724,550,6.707317073,310,3.780487805,1217,14.84146341,1883,7252,88.4,27.5,21,61,-7.07,0.78,-6.3,99.7,107.7,87.6,0.279,0.201,0.493,0.446,14.2,29.1,0.214,0.491,13.9,70.7,0.261
0,82,19880,2978,6599,80.47560976,0.451,441,5.37804878,1240,15.12195122,0.356,2537,30.93902439,5359,65.35365854,0.473,1580,19.26829268,2060,25.12195122,0.767,965,11.76829268,2393,29.18292683,3358,40.95121951,1665,629,7.670731707,260,3.170731707,1204,14.68292683,1942,7977,97.3,27.3,34,48,-2.44,-0.28,-2.72,106.2,108.9,90.7,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.501,13.8,71.2,0.265
0,82,19705,3034,6679,81.45121951,0.454,320,3.902439024,916,11.17073171,0.349,2714,33.09756098,5763,70.2804878,0.471,1772,21.6097561,2335,28.47560976,0.759,1038,12.65853659,2544,31.02439024,3582,43.68292683,1583,633,7.719512195,441,5.37804878,1322,16.12195122,1937,8160,99.5,26.5,35,47,-2.24,-0.27,-2.52,104.9,107.3,94.7,0.35,0.137,0.529,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255
1,82,19855,2946,6736,82.14634146,0.437,505,6.158536585,1453,17.7195122,0.348,2441,29.76829268,5283,64.42682927,0.462,1731,21.1097561,2194,26.75609756,0.789,909,11.08536585,2536,30.92682927,3445,42.01219512,1710,756,9.219512195,321,3.914634146,1274,15.53658537,1878,8128,99.1,26.4,39,43,-0.74,-0.33,-1.07,103.5,104.3,94.9,0.326,0.216,0.528,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267
1,82,19780,3351,7018,85.58536585,0.477,796,9.707317073,2026,24.70731707,0.393,2555,31.15853659,4992,60.87804878,0.512,1556,18.97560976,2080,25.36585366,0.748,967,11.79268293,2652,32.34146341,3619,44.13414634,1927,572,6.975609756,453,5.524390244,1125,13.7195122,1563,9054,110.4,25.2,59,23,7.12,-0.04,7.08,114.5,107.1,95.9,0.296,0.289,0.571,0.534,12.4,27.5,0.222,0.478,12,68.3,0.176
0,82,19730,2896,6422,78.31707317,0.451,420,5.12195122,1161,14.15853659,0.362,2476,30.19512195,5261,64.15853659,0.471,1409,17.18292683,1944,23.70731707,0.725,970,11.82926829,2404,29.31707317,3374,41.14634146,1722,583,7.109756098,544,6.634146341,1308,15.95121951,1703,7621,92.9,27,29,53,-4,0.55,-3.45,103.2,107.7,89.8,0.303,0.181,0.524,0.484,15.2,29.6,0.219,0.479,12.6,67.7,0.204
1,82,19855,3203,6978,85.09756098,0.459,522,6.365853659,1396,17.02439024,0.374,2681,32.69512195,5582,68.07317073,0.48,1577,19.23170732,2004,24.43902439,0.787,1023,12.47560976,2455,29.93902439,3478,42.41463415,2005,674,8.219512195,316,3.853658537,1073,13.08536585,1685,8505,103.7,27.7,47,35,2.16,0.4,2.56,110.5,108.2,93,0.287,0.2,0.541,0.496,12,28.8,0.226,0.493,13.3,69,0.214
1,82,19805,2923,6450,78.65853659,0.453,507,6.182926829,1395,17.01219512,0.363,2416,29.46341463,5055,61.64634146,0.478,1535,18.7195122,2120,25.85365854,0.724,987,12.03658537,2489,30.35365854,3476,42.3902439,1771,613,7.475609756,543,6.62195122,1126,13.73170732,1717,7888,96.2,28.5,63,19,7.8,0.03,7.84,107.5,98.8,88.9,0.329,0.216,0.534,0.492,13.2,29.1,0.238,0.452,14.7,73.6,0.236
1,82,19755,2882,6498,79.24390244,0.444,666,8.12195122,1824,22.24390244,0.365,2216,27.02439024,4674,57,0.474,1683,20.52439024,2131,25.98780488,0.79,1041,12.69512195,2311,28.18292683,3352,40.87804878,1487,553,6.743902439,338,4.12195122,1113,13.57317073,1944,8113,98.9,26,48,34,2.29,0.3,2.59,112.2,109.6,87.9,0.328,0.281,0.546,0.495,13,32.4,0.259,0.496,12.9,71.3,0.249
0,82,19805,2952,6656,81.17073171,0.444,648,7.902439024,1681,20.5,0.385,2304,28.09756098,4975,60.67073171,0.463,1626,19.82926829,2101,25.62195122,0.774,844,10.29268293,2444,29.80487805,3288,40.09756098,1670,621,7.573170732,317,3.865853659,1087,13.25609756,1876,8178,99.7,27,36,46,-1.62,-0.19,-1.81,106.9,108.7,92.7,0.316,0.253,0.539,0.492,12.5,23.7,0.244,0.499,13.4,71.1,0.24
0,82,19780,2828,6301,76.84146341,0.449,250,3.048780488,762,9.292682927,0.328,2578,31.43902439,5539,67.54878049,0.465,1719,20.96341463,2272,27.70731707,0.757,1047,12.76829268,2243,27.35365854,3290,40.12195122,1826,541,6.597560976,374,4.56097561,1292,15.75609756,2189,7625,93,25.7,29,53,-4.27,0.53,-3.74,104.7,109.5,88.4,0.361,0.121,0.522,0.469,15,31.9,0.273,0.499,14.2,72.3,0.34
1,82,19780,2966,6794,82.85365854,0.437,514,6.268292683,1498,18.26829268,0.343,2452,29.90243902,5296,64.58536585,0.463,1795,21.8902439,2476,30.19512195,0.725,1133,13.81707317,2374,28.95121951,3507,42.76829268,1563,716,8.731707317,347,4.231707317,1172,14.29268293,1807,8241,100.5,25.3,40,42,-0.33,-0.38,-0.71,107.2,107.5,93.3,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.498,14.6,70,0.23
0,82,19905,2829,6529,79.62195122,0.433,419,5.109756098,1249,15.23170732,0.335,2410,29.3902439,5280,64.3902439,0.456,1534,18.70731707,1976,24.09756098,0.776,996,12.14634146,2507,30.57317073,3503,42.7195122,1648,627,7.646341463,408,4.975609756,1350,16.46341463,1826,7611,92.8,26.2,28,54,-4.65,-0.36,-5,101,106.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.476,13.1,70.5,0.234
1,82,19705,2843,6415,78.23170732,0.443,553,6.743902439,1599,19.5,0.346,2290,27.92682927,4816,58.73170732,0.475,1572,19.17073171,2095,25.54878049,0.75,851,10.37804878,2440,29.75609756,3291,40.13414634,1683,770,9.390243902,331,4.036585366,1332,16.24390244,1837,7811,95.3,26.4,37,45,-1.45,-0.54,-1.99,102.1,103.7,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.479,15.7,69.5,0.24
0,82,19830,2798,6753,82.35365854,0.414,429,5.231707317,1256,15.31707317,0.342,2369,28.8902439,5497,67.03658537,0.431,1330,16.2195122,1834,22.36585366,0.725,1048,12.7804878,2519,30.7195122,3567,43.5,1793,659,8.036585366,396,4.829268293,1321,16.1097561,1911,7355,89.7,26.8,23,59,-6.35,-0.33,-6.69,96.6,103.4,92.2,0.272,0.186,0.486,0.446,14.9,28.1,0.197,0.469,14.1,71.4,0.253
0,82,19855,2922,6753,82.35365854,0.433,247,3.012195122,786,9.585365854,0.314,2675,32.62195122,5967,72.76829268,0.448,1528,18.63414634,2030,24.75609756,0.753,1118,13.63414634,2619,31.93902439,3737,45.57317073,1808,585,7.134146341,537,6.548780488,1216,14.82926829,1743,7619,92.9,24.9,33,49,-2.62,-0.44,-3.07,101.4,104.2,90.8,0.301,0.116,0.498,0.451,13.7,31.1,0.226,0.469,12.3,73,0.221
1,82,19805,3322,7230,88.17073171,0.459,507,6.182926829,1456,17.75609756,0.348,2815,34.32926829,5774,70.41463415,0.488,1475,17.98780488,1854,22.6097561,0.796,1174,14.31707317,2538,30.95121951,3712,45.26829268,1963,656,8,437,5.329268293,1000,12.19512195,1609,8626,105.2,27.4,53,29,4.44,0.42,4.86,112.1,107.4,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214
1,82,19730,2993,6763,82.47560976,0.443,331,4.036585366,985,12.01219512,0.336,2662,32.46341463,5778,70.46341463,0.461,1655,20.18292683,2159,26.32926829,0.767,1083,13.20731707,2387,29.1097561,3470,42.31707317,1794,745,9.085365854,520,6.341463415,1278,15.58536585,1804,7972,97.2,25.6,44,38,1.07,0.58,1.65,103.9,102.7,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.481,15.6,69.3,0.221
1,82,19780,2747,6314,77,0.435,333,4.06097561,968,11.80487805,0.344,2414,29.43902439,5346,65.19512195,0.452,1561,19.03658537,2074,25.29268293,0.753,1014,12.36585366,2492,30.3902439,3506,42.75609756,1702,659,8.036585366,570,6.951219512,1241,15.13414634,1664,7388,90.1,27.4,59,23,5.84,-0.81,5.04,102,95.4,87.9,0.328,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.202
0,82,19855,2875,6511,79.40243902,0.442,429,5.231707317,1283,15.64634146,0.334,2446,29.82926829,5228,63.75609756,0.468,1470,17.92682927,2028,24.73170732,0.725,1002,12.2195122,2533,30.8902439,3535,43.1097561,1681,576,7.024390244,389,4.743902439,1211,14.76829268,1691,7649,93.3,28.1,39,43,-0.73,0.66,-0.07,103,103.8,89.8,0.311,0.197,0.517,0.475,14.1,28.4,0.226,0.476,13.3,72.1,0.211
1,82,19930,2738,6195,75.54878049,0.442,515,6.280487805,1406,17.14634146,0.366,2223,27.1097561,4789,58.40243902,0.464,1371,16.7195122,1774,21.63414634,0.773,847,10.32926829,2647,32.2804878,3494,42.6097561,1579,560,6.829268293,443,5.402439024,1373,16.74390244,1762,7362,89.8,28.3,47,35,1.73,0.55,2.28,100.9,99,87.8,0.286,0.227,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233
1,82,19805,2753,6322,77.09756098,0.435,449,5.475609756,1281,15.62195122,0.351,2304,28.09756098,5041,61.47560976,0.457,1538,18.75609756,2014,24.56097561,0.764,965,11.76829268,2452,29.90243902,3417,41.67073171,1774,726,8.853658537,411,5.012195122,1182,14.41463415,1709,7493,91.4,27.1,58,24,5.76,-0.82,4.93,103.8,97.2,87.5,0.319,0.203,0.52,0.471,14.1,28.5,0.243,0.459,15.7,73.9,0.218
0,82,19805,2817,6579,80.23170732,0.428,329,4.012195122,1024,12.48780488,0.321,2488,30.34146341,5555,67.74390244,0.448,1808,22.04878049,2302,28.07317073,0.785,1149,14.01219512,2416,29.46341463,3565,43.47560976,1653,594,7.243902439,376,4.585365854,1344,16.3902439,1816,7771,94.8,24.3,28,54,-4.59,0.84,-3.74,103.5,108.5,91,0.35,0.156,0.512,0.453,15,32.8,0.275,0.494,12.9,70,0.231
1,82,19855,3028,6676,81.41463415,0.454,365,4.451219512,1115,13.59756098,0.327,2663,32.47560976,5561,67.81707317,0.479,1631,19.8902439,2352,28.68292683,0.693,1001,12.20731707,2535,30.91463415,3536,43.12195122,1948,682,8.317073171,379,4.62195122,1132,13.80487805,1732,8052,98.2,29.8,52,30,3.9,0.45,4.35,105.5,101.3,92.3,0.352,0.167,0.522,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222
1,82,19880,2963,6657,81.18292683,0.445,447,5.451219512,1314,16.02439024,0.34,2516,30.68292683,5343,65.15853659,0.471,1557,18.98780488,2143,26.13414634,0.727,1047,12.76829268,2381,29.03658537,3428,41.80487805,1915,795,9.695121951,565,6.890243902,1226,14.95121951,1903,7930,96.7,26,48,34,2.44,0.52,2.95,104.8,102.2,91.4,0.322,0.197,0.522,0.479,13.9,29.5,0.234,0.465,15.7,68.4,0.251
1,82,19755,2729,6417,78.25609756,0.425,485,5.914634146,1357,16.54878049,0.357,2244,27.36585366,5060,61.70731707,0.443,1459,17.79268293,1915,23.35365854,0.762,940,11.46341463,2459,29.98780488,3399,41.45121951,1565,590,7.195121951,313,3.817073171,1137,13.86585366,1812,7402,90.3,26.4,43,39,0.52,-0.65,-0.13,102.2,101.7,88,0.298,0.211,0.51,0.463,13.5,27.4,0.227,0.463,14.5,73.4,0.26
1,82,19780,2970,6650,81.09756098,0.447,401,4.890243902,1145,13.96341463,0.35,2569,31.32926829,5505,67.13414634,0.467,1698,20.70731707,2192,26.73170732,0.775,960,11.70731707,2502,30.51219512,3462,42.2195122,1872,554,6.756097561,383,4.670731707,1110,13.53658537,1668,8039,98,26.5,44,38,1.06,-0.64,0.42,106.5,105.4,91.6,0.33,0.172,0.528,0.477,12.7,27.6,0.255,0.485,13.3,71.8,0.213
1,82,19755,3033,6571,80.13414634,0.462,326,3.975609756,897,10.93902439,0.363,2707,33.01219512,5674,69.19512195,0.477,1361,16.59756098,1743,21.25609756,0.781,875,10.67073171,2645,32.25609756,3520,42.92682927,1890,561,6.841463415,462,5.634146341,1043,12.7195122,1731,7753,94.5,29.7,57,25,5.49,0.37,5.86,105.9,99.7,89,0.265,0.137,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215
1,82,19705,2813,6372,77.70731707,0.441,377,4.597560976,1123,13.69512195,0.336,2436,29.70731707,5249,64.01219512,0.464,1398,17.04878049,1856,22.63414634,0.753,862,10.51219512,2473,30.15853659,3335,40.67073171,2009,709,8.646341463,322,3.926829268,1209,14.74390244,1722,7401,90.3,27.7,49,33,2.5,-0.63,1.88,100.8,98,89.4,0.291,0.176,0.515,0.471,14.4,25.9,0.219,0.46,15.7,73.9,0.221
1,82,19830,2772,6605,80.54878049,0.42,531,6.475609756,1666,20.31707317,0.319,2241,27.32926829,4939,60.23170732,0.454,1454,17.73170732,1937,23.62195122,0.751,1091,13.30487805,2418,29.48780488,3509,42.79268293,1716,708,8.634146341,346,4.219512195,1228,14.97560976,1715,7529,91.8,30.3,41,41,-0.1,-0.62,-0.72,102.3,102.4,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.476,15,71.3,0.218
1,82,19880,2881,6513,79.42682927,0.442,406,4.951219512,1115,13.59756098,0.364,2475,30.18292683,5398,65.82926829,0.459,1374,16.75609756,1732,21.12195122,0.793,950,11.58536585,2543,31.01219512,3493,42.59756098,1695,608,7.414634146,391,4.768292683,1289,15.7195122,1897,7542,92,29.6,36,46,-1.48,-0.49,-1.97,101.7,103.3,89.5,0.266,0.171,0.518,0.474,15.1,28,0.211,0.461,13.2,72.8,0.259
0,82,19830,2904,6768,82.53658537,0.429,429,5.231707317,1248,15.2195122,0.344,2475,30.18292683,5520,67.31707317,0.448,1474,17.97560976,2000,24.3902439,0.737,1003,12.23170732,2350,28.65853659,3353,40.8902439,1584,547,6.670731707,308,3.756097561,1123,13.69512195,1744,7711,94,25.8,22,60,-7.02,-0.23,-7.25,102.7,110.4,90.8,0.296,0.184,0.504,0.461,12.8,28.1,0.218,0.502,12.7,68.7,0.214
0,82,19855,2682,6260,76.34146341,0.428,339,4.134146341,992,12.09756098,0.342,2343,28.57317073,5268,64.24390244,0.445,1512,18.43902439,2009,24.5,0.753,941,11.47560976,2408,29.36585366,3349,40.84146341,1640,654,7.975609756,358,4.365853659,1307,15.93902439,1701,7215,88,27.5,33,49,-2.49,-0.46,-2.95,99.1,101.9,88,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.467,14.7,70.7,0.231
0,82,19730,2958,6671,81.35365854,0.443,415,5.06097561,1202,14.65853659,0.345,2543,31.01219512,5469,66.69512195,0.465,1392,16.97560976,1865,22.74390244,0.746,924,11.26829268,2406,29.34146341,3330,40.6097561,1586,734,8.951219512,383,4.670731707,1249,15.23170732,1862,7723,94.2,24.4,30,52,-3.74,0.8,-2.94,101.4,105.5,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.482,14.7,69.9,0.24
0,82,19980,2898,6467,78.86585366,0.448,381,4.646341463,1102,13.43902439,0.346,2517,30.69512195,5365,65.42682927,0.469,1263,15.40243902,1728,21.07317073,0.731,1040,12.68292683,2376,28.97560976,3416,41.65853659,1768,613,7.475609756,443,5.402439024,1213,14.79268293,1554,7440,90.7,27.6,37,45,-1.27,0.69,-0.58,103.7,105.1,86.2,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.482,13.3,70,0.186
